RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
9,0,California,State,CA,161431.0,161202.0,161054.0,160766.0,160571.0,160417.0,160322.0,160307.0,160333.0,160485.0,160663.0,160919.0,160936.0,161016.0,161182.0,161647.0,162206.0,162793.0,163513.0,164281.0,165141.0,165915.0,166812.0,167833.0,169256.0,170830.0,172337.0,173616.0,174772.0,175971.0,177056.0,178241.0,179536.0,180910.0,182181.0,183263.0,184539.0,185888.0,187301.0,188563.0,189874.0,191423.0,193076.0,194542.0,195857.0,197399.0,199266.0,201326.0,203328.0,205242.0,207212.0,209341.0,211666.0,214089.0,216582.0,219238.0,221977.0,224632.0,227276.0,229949.0,232512.0,235164.0,237931.0,240855.0,243475.0,245773.0,247803.0,249803.0,251849.0,253992.0,256098.0,258208.0,260354.0,262686.0,265091.0,267695.0,270485.0,273755.0,277463.0,281385.0,285232.0,289114.0,293236.0,297489.0,301564.0,305294.0,309037.0,312788.0,316664.0,319992.0,323680.0,327756.0,332524.0,337273.0,342385.0,347491.0,353384.0,359656.0,366313.0,373138.0,380791.0,389480.0,397994.0,405899.0,413400.0,420898.0,427941.0,435117.0,441739.0,448919.0,455927.0,463339.0,469838.0,475838.0,481987.0,488380.0,495008.0,501273.0,506370.0,510891.0,514663.0,517821.0,520814.0,523016.0,525494.0,526781.0,527191.0,526789.0,525269.0,523535.0,522026.0,520588.0,519125.0,517177.0,514985.0,512746.0,509349.0,505678.0,501205.0,496509.0,490933.0,484425.0,477875.0,470560.0,463240.0,454071.0,443684.0,432407.0,421308.0,411103.0,400886.0,391310.0,382585.0,374767.0,366061.0,357470.0,349523.0,344612.0,340295.0,336304.0,332705.0,330121.0,328843.0,327965.0,327390.0,327400.0,328894.0,330877.0,332346.0,332150.0,332923.0,334094.0,335808.0,335341.0,334057.0,332401.0,331096.0,329373.0,327017.0,324989.0,323273.0,321815.0,319609.0,317365.0,314279.0,312466.0,311029.0,309621.0,307941.0,306104.0,305375.0,304201.0,303467.0,302910.0,303086.0,303769.0,305299.0,307211.0,309521.0,312427.0,315794.0,319951.0,323784.0,328844.0,333846.0,339775.0,346335.0,353671.0,361184.0,368762.0,376194.0,383437.0,389835.0,395397.0,400494.0,404925.0,409420.0,413114.0,415280.0,416334.0,416944.0,417777.0,419087.0,419775.0,421031.0,422379.0,424835.0,426651.0,428562.0,430732.0,433995.0,436717.0,439567.0,441766.0,443923.0,446491.0,449438.0,452633.0,455139.0,458630.0,461714.0,464390.0,466057.0,468711.0,471257.0,473960.0,476271.0,479224.0,481940.0,484913.0,487428.0,489606.0,492016.0,494626.0,497758.0,500599.0,503862.0,507314.0,510312.0,513017.0,516042.0,519355.0,523382.0,527493.0,531801.0,536041.0,539708.0,542714.0,545662.0,548629.0,551078.0,552164.0,552429.0,552843.0,553312.0,552859.0,551926.0,550367.0,549352.0,549905.0,552346.0,555333.0,556761.0,556814.0,557064.0,558438.0,560091.0,562483.0,565237.0,568698.0,572228.0,575171.0,576869.0,578387.0,581818.0,587412.0
54,1,Texas,State,TX,97782.0,97806.0,97835.0,97961.0,98098.0,98215.0,98303.0,98424.0,98579.0,98759.0,98975.0,99215.0,99239.0,99240.0,99230.0,99363.0,99456.0,99585.0,99718.0,99886.0,100064.0,100307.0,100535.0,100773.0,101247.0,101698.0,102145.0,102270.0,102480.0,102694.0,103003.0,103241.0,103465.0,103538.0,103575.0,103580.0,103800.0,104286.0,104953.0,105694.0,106379.0,107057.0,107705.0,108256.0,108710.0,109243.0,109828.0,110416.0,110798.0,111078.0,111250.0,111439.0,111480.0,111520.0,111522.0,111711.0,111958.0,112206.0,112500.0,112824.0,113051.0,113044.0,112882.0,112786.0,112873.0,112978.0,113103.0,113149.0,113255.0,113382.0,113472.0,113561.0,113665.0,113902.0,114242.0,114662.0,115087.0,115579.0,116061.0,116554.0,116972.0,117355.0,117754.0,118138.0,118415.0,118504.0,118495.0,118534.0,118662.0,118899.0,119121.0,119404.0,119644.0,119956.0,120235.0,120556.0,121135.0,122169.0,123523.0,124662.0,125512.0,126006.0,126601.0,127147.0,127813.0,128426.0,129009.0,129588.0,130211.0,130617.0,130869.0,131047.0,131306.0,131700.0,132029.0,132370.0,132655.0,132838.0,133142.0,133377.0,133742.0,134150.0,134603.0,135040.0,135556.0,136090.0,136634.0,137102.0,137608.0,138270.0,138838.0,139412.0,139811.0,140102.0,140307.0,140628.0,140993.0,141407.0,141704.0,142168.0,142616.0,143008.0,143277.0,143508.0,143311.0,142909.0,142355.0,142006.0,141617.0,141244.0,140956.0,140557.0,140058.0,139513.0,138929.0,138372.0,138071.0,138058.0,138125.0,138008.0,137851.0,137711.0,137679.0,137594.0,137539.0,137467.0,137679.0,137847.0,137938.0,137914.0,137927.0,138019.0,138045.0,137926.0,137458.0,136928.0,136395.0,135968.0,135455.0,135029.0,134619.0,134096.0,133525.0,132954.0,132491.0,132067.0,131883.0,131858.0,131952.0,131975.0,131849.0,131680.0,131653.0,131889.0,132235.0,132532.0,132850.0,133200.0,133629.0,134014.0,134307.0,134588.0,135040.0,135629.0,136320.0,136962.0,137717.0,138562.0,139427.0,140301.0,141194.0,142131.0,143166.0,144255.0,145337.0,146292.0,147158.0,148050.0,148844.0,149610.0,150410.0,151331.0,152208.0,153158.0,154105.0,155084.0,156056.0,157064.0,158087.0,159100.0,160186.0,161294.0,162326.0,163342.0,164340.0,165306.0,166194.0,167140.0,168000.0,168903.0,169845.0,170760.0,171646.0,172504.0,173535.0,174509.0,175569.0,176493.0,177480.0,178374.0,179489.0,180666.0,181726.0,182776.0,183694.0,184672.0,185498.0,186352.0,187119.0,187909.0,188758.0,189756.0,190751.0,191661.0,192461.0,193299.0,194292.0,195399.0,196480.0,197504.0,198396.0,199282.0,200013.0,200906.0,201711.0,202698.0,203674.0,204635.0,205286.0,205771.0,206338.0,206962.0,207584.0,208048.0,208601.0,209006.0,209492.0,209866.0,210342.0,210830.0,211527.0,212296.0,213054.0,213805.0,214657.0,215658.0
43,2,New York,State,NY,139332.0,139016.0,138830.0,138549.0,138446.0,138381.0,138300.0,138218.0,138181.0,138200.0,138257.0,138362.0,138338.0,138617.0,138921.0,139291.0,139423.0,139590.0,139895.0,140197.0,140491.0,140712.0,141142.0,141603.0,142466.0,142965.0,143437.0,143538.0,143798.0,144063.0,144198.0,144612.0,145116.0,145897.0,146367.0,146858.0,147116.0,147644.0,148210.0,149080.0,150023.0,151034.0,152354.0,153426.0,154487.0,155250.0,156090.0,156850.0,157598.0,158655.0,159876.0,161243.0,162454.0,163638.0,164572.0,165421.0,166245.0,167213.0,168410.0,169664.0,170940.0,171992.0,173044.0,174077.0,175201.0,176329.0,177502.0,178729.0,179942.0,181260.0,182618.0,184048.0,185514.0,186919.0,188149.0,189408.0,190702.0,192137.0,193606.0,195167.0,196721.0,198234.0,199785.0,201467.0,203142.0,204919.0,207035.0,209029.0,210937.0,212629.0,214353.0,216272.0,218272.0,220327.0,222090.0,223740.0,225524.0,227314.0,228947.0,230648.0,232543.0,234711.0,236947.0,239041.0,241217.0,243299.0,245672.0,247896.0,250159.0,252431.0,254656.0,257044.0,259385.0,261643.0,263951.0,266315.0,268832.0,271330.0,273599.0,275926.0,277946.0,279833.0,281409.0,282818.0,284059.0,285367.0,286434.0,287309.0,287744.0,288014.0,288141.0,288312.0,288422.0,288574.0,288853.0,288971.0,289233.0,289218.0,289334.0,289380.0,289390.0,289644.0,289904.0,289886.0,289801.0,289377.0,288936.0,288238.0,287245.0,286172.0,284878.0,283682.0,282395.0,280795.0,279081.0,277487.0,275943.0,274520.0,273107.0,271824.0,270651.0,269430.0,268344.0,267356.0,266746.0,266475.0,266401.0,266363.0,266193.0,266147.0,265996.0,266174.0,266255.0,266638.0,266772.0,266550.0,265940.0,265023.0,264164.0,263229.0,262617.0,262025.0,261587.0,260722.0,259813.0,258619.0,257707.0,257044.0,256597.0,256270.0,255773.0,255376.0,254907.0,254325.0,253802.0,253438.0,253386.0,253465.0,253576.0,253756.0,253951.0,254087.0,254362.0,254723.0,255118.0,255713.0,256220.0,256976.0,257665.0,258484.0,259293.0,259998.0,260704.0,261540.0,262392.0,263145.0,263894.0,264617.0,265466.0,266083.0,266595.0,266970.0,267244.0,267591.0,267960.0,268416.0,268861.0,269456.0,270031.0,270491.0,270793.0,271201.0,271712.0,272381.0,273150.0,273901.0,274649.0,275227.0,275796.0,276196.0,276630.0,277372.0,278322.0,279311.0,280153.0,280822.0,281521.0,282333.0,283195.0,284193.0,285256.0,286571.0,287821.0,288783.0,289630.0,290663.0,292068.0,293739.0,295304.0,296731.0,298071.0,299487.0,300927.0,302195.0,303573.0,305034.0,306570.0,308005.0,309367.0,310740.0,312164.0,313581.0,315074.0,316453.0,317698.0,318741.0,319711.0,320636.0,321729.0,322665.0,323744.0,324539.0,325031.0,325168.0,325214.0,325512.0,326014.0,326724.0,327489.0,328359.0,329142.0,330119.0,331021.0,332164.0,333630.0,335502.0
14,3,Florida,State,FL,100461.0,100557.0,100669.0,100878.0,101080.0,101309.0,101529.0,101727.0,101857.0,101991.0,102144.0,102334.0,102343.0,102409.0,102490.0,102795.0,103077.0,103325.0,103566.0,103820.0,104114.0,104377.0,104683.0,104990.0,105682.0,106261.0,106771.0,106867.0,107035.0,107145.0,107309.0,107558.0,108002.0,108532.0,108920.0,109221.0,109299.0,109501.0,109743.0,110188.0,110634.0,111262.0,111917.0,112506.0,112901.0,113246.0,113722.0,114243.0,114809.0,115376.0,116027.0,116731.0,117402.0,118022.0,118611.0,119212.0,119883.0,120595.0,121369.0,122175.0,123010.0,123882.0,124772.0,125681.0,126624.0,127583.0,128627.0,129707.0,130857.0,132021.0,133162.0,134271.0,135353.0,136392.0,137410.0,138447.0,139527.0,140649.0,141774.0,142963.0,144125.0,145350.0,146599.0,148035.0,149525.0,151098.0,152646.0,154207.0,155703.0,157106.0,158455.0,159799.0,161313.0,162994.0,164817.0,166576.0,168393.0,170234.0,172151.0,174030.0,176130.0,178481.0,181093.0,183946.0,186900.0,189912.0,192924.0,196168.0,199605.0,203274.0,207129.0,211270.0,215720.0,220541.0,225780.0,231111.0,236411.0,241395.0,246164.0,250696.0,254957.0,258762.0,262588.0,266380.0,269744.0,272275.0,273784.0,274671.0,274818.0,274621.0,274237.0,273373.0,272377.0,271117.0,269548.0,267414.0,264909.0,261974.0,258780.0,255494.0,252306.0,249097.0,245600.0,242018.0,237973.0,233842.0,229321.0,225016.0,220478.0,216307.0,212043.0,207745.0,203450.0,199065.0,194588.0,190299.0,186297.0,182680.0,179207.0,175699.0,172557.0,169651.0,167374.0,165319.0,163465.0,161953.0,161017.0,160167.0,159478.0,158721.0,158212.0,157733.0,157193.0,156388.0,155296.0,154007.0,152646.0,151160.0,149555.0,148053.0,146517.0,145092.0,143591.0,142247.0,140970.0,139967.0,139051.0,138428.0,137953.0,137710.0,137564.0,137452.0,137451.0,137501.0,137809.0,138285.0,138867.0,139547.0,140337.0,141237.0,142189.0,143225.0,144308.0,145560.0,147027.0,148683.0,150387.0,152124.0,154019.0,155910.0,157945.0,160036.0,162166.0,164058.0,165898.0,167578.0,169140.0,170461.0,171737.0,172817.0,173827.0,174686.0,175559.0,176196.0,176926.0,177915.0,178996.0,180088.0,181100.0,182242.0,183378.0,184513.0,185692.0,186949.0,188133.0,189482.0,190887.0,192287.0,193549.0,194924.0,196407.0,197971.0,199312.0,200655.0,201901.0,203311.0,204781.0,206177.0,207418.0,208564.0,209888.0,211166.0,212498.0,213694.0,214963.0,216356.0,217755.0,219132.0,220380.0,221760.0,223101.0,224438.0,225649.0,226885.0,227829.0,228916.0,230213.0,231670.0,233183.0,234498.0,235774.0,236840.0,237878.0,238838.0,239889.0,240980.0,241979.0,242600.0,242969.0,243324.0,243807.0,244566.0,245490.0,246057.0,246466.0,246914.0,247627.0,248306.0,249211.0,250402.0,251724.0,253008.0,254232.0,255416.0,256606.0,258257.0
21,4,Illinois,State,IL,140407.0,140153.0,139833.0,139459.0,138942.0,138637.0,138210.0,138678.0,139388.0,140858.0,142059.0,142972.0,143283.0,143281.0,143417.0,143297.0,143443.0,143246.0,142994.0,140964.0,138437.0,134690.0,131733.0,129553.0,128707.0,128549.0,128459.0,128428.0,128379.0,128328.0,128631.0,129821.0,131524.0,133761.0,135674.0,137140.0,137818.0,138199.0,138593.0,139108.0,139546.0,140299.0,141109.0,141902.0,142436.0,143086.0,143876.0,144722.0,145738.0,146754.0,147777.0,148690.0,149581.0,150436.0,151237.0,152156.0,153146.0,154164.0,155208.0,156299.0,157348.0,158266.0,159202.0,160196.0,161325.0,162400.0,163390.0,164330.0,165345.0,166430.0,167529.0,168497.0,169399.0,170340.0,171448.0,172402.0,173406.0,174354.0,175530.0,176656.0,177732.0,178760.0,179678.0,180766.0,181824.0,183022.0,184057.0,185210.0,186168.0,187085.0,187946.0,189029.0,190282.0,191508.0,192677.0,193706.0,194923.0,196081.0,197280.0,198547.0,199917.0,201479.0,202916.0,204276.0,205399.0,206613.0,207989.0,209503.0,210832.0,212172.0,213490.0,214934.0,216368.0,217856.0,219363.0,220824.0,222472.0,224074.0,225543.0,226878.0,228111.0,229392.0,230458.0,231505.0,232367.0,233124.0,233672.0,234278.0,234689.0,235040.0,235238.0,235566.0,236038.0,236629.0,236481.0,236358.0,235542.0,235335.0,234531.0,234205.0,233391.0,232902.0,232237.0,231433.0,230600.0,228372.0,227661.0,225234.0,224572.0,221853.0,220658.0,217970.0,216418.0,213821.0,211709.0,208683.0,205610.0,203302.0,200750.0,198990.0,196560.0,194778.0,193341.0,192183.0,190614.0,189363.0,188221.0,188060.0,187489.0,187222.0,185853.0,185726.0,184582.0,184606.0,182429.0,181290.0,179486.0,178507.0,176593.0,174957.0,173324.0,172066.0,170905.0,169036.0,167744.0,165891.0,165441.0,164333.0,163767.0,161993.0,161088.0,159629.0,158854.0,157302.0,156932.0,156447.0,156439.0,155999.0,155379.0,154811.0,154293.0,154628.0,155168.0,155743.0,156414.0,157310.0,157931.0,158842.0,159454.0,160666.0,161794.0,163396.0,164805.0,166379.0,167192.0,168238.0,168851.0,169765.0,170163.0,170332.0,170757.0,171483.0,172240.0,172668.0,173202.0,173505.0,174080.0,174474.0,174846.0,174963.0,175469.0,176266.0,177040.0,177270.0,177543.0,177786.0,178123.0,178366.0,178660.0,179121.0,179715.0,180754.0,181638.0,182381.0,182888.0,183538.0,184314.0,185054.0,185685.0,186385.0,187241.0,188166.0,189158.0,189920.0,190823.0,191652.0,192448.0,193070.0,193612.0,194303.0,195067.0,195916.0,196709.0,197575.0,198439.0,199105.0,199480.0,199851.0,200391.0,201081.0,201533.0,201864.0,202288.0,202743.0,203199.0,203444.0,203538.0,203825.0,204147.0,204645.0,205124.0,205521.0,205713.0,205652.0,205512.0,205490.0,205518.0,205656.0,205920.0,206204.0,206618.0,206955.0,207273.0,207647.0,208352.0,209335.0
47,5,Pennsylvania,State,PA,96830.0,96763.0,96696.0,96586.0,96486.0,96439.0,96405.0,96443.0,96471.0,96554.0,96655.0,96789.0,96888.0,96994.0,97155.0,97372.0,97639.0,97887.0,98158.0,98293.0,98455.0,98556.0,98750.0,98968.0,99274.0,99560.0,99784.0,99919.0,100034.0,100123.0,100216.0,100456.0,100743.0,101083.0,101260.0,101357.0,101422.0,101560.0,101748.0,101991.0,102216.0,102486.0,102762.0,103017.0,103283.0,103531.0,103857.0,104248.0,104688.0,105203.0,105704.0,106192.0,106674.0,107127.0,107572.0,107951.0,108348.0,108773.0,109272.0,109803.0,110328.0,110798.0,111296.0,111807.0,112267.0,112709.0,113156.0,113652.0,114144.0,114629.0,115188.0,115732.0,116315.0,116891.0,117522.0,118173.0,118815.0,119443.0,120097.0,120879.0,121678.0,122527.0,123266.0,124067.0,124883.0,125724.0,126547.0,127370.0,128280.0,129251.0,130190.0,131069.0,131968.0,132936.0,133855.0,134736.0,135568.0,136689.0,137798.0,138946.0,140089.0,141272.0,142601.0,143844.0,145175.0,146384.0,147765.0,149159.0,150668.0,151845.0,153055.0,154304.0,155666.0,157084.0,158511.0,160107.0,161642.0,163132.0,164512.0,165853.0,167042.0,168128.0,169120.0,170119.0,171120.0,172141.0,172970.0,173651.0,174170.0,174656.0,175030.0,175374.0,175787.0,176259.0,176771.0,177108.0,177409.0,177556.0,177859.0,178113.0,178314.0,178440.0,178589.0,178713.0,178657.0,178497.0,178141.0,177808.0,177340.0,176855.0,176151.0,175434.0,174790.0,174226.0,173585.0,172831.0,172039.0,171444.0,170964.0,170534.0,170079.0,169696.0,169452.0,169224.0,169083.0,169042.0,169202.0,169425.0,169736.0,169934.0,170125.0,170256.0,170311.0,170251.0,169971.0,169534.0,168845.0,168025.0,167096.0,166236.0,165426.0,164670.0,163928.0,163092.0,162275.0,161454.0,160825.0,160401.0,160183.0,159988.0,159742.0,159443.0,159106.0,158775.0,158484.0,158316.0,158248.0,158169.0,158052.0,157965.0,157902.0,157924.0,157979.0,158120.0,158312.0,158517.0,158731.0,159027.0,159355.0,159767.0,160195.0,160560.0,160900.0,161149.0,161455.0,161673.0,161915.0,162146.0,162343.0,162399.0,162420.0,162566.0,162804.0,162996.0,163105.0,163221.0,163370.0,163592.0,163767.0,163907.0,164198.0,164629.0,165171.0,165439.0,165605.0,165791.0,166126.0,166513.0,166859.0,167108.0,167514.0,168066.0,168427.0,168645.0,168722.0,169165.0,169649.0,170221.0,170659.0,171125.0,171658.0,172370.0,172865.0,173307.0,173724.0,174438.0,175210.0,175955.0,176677.0,177402.0,178199.0,179035.0,179783.0,180523.0,181373.0,182272.0,183505.0,184573.0,185652.0,186293.0,186861.0,187302.0,187855.0,188405.0,189100.0,189770.0,190534.0,191286.0,191821.0,192308.0,193027.0,193875.0,194614.0,195056.0,195485.0,196063.0,196691.0,197348.0,197978.0,198676.0,199460.0,200377.0,201168.0,202146.0,203323.0,204876.0
44,6,Ohio,State,OH,92980.0,93092.0,93239.0,93546.0,93865.0,94159.0,94420.0,94711.0,95012.0,95317.0,95619.0,95932.0,96233.0,96536.0,96821.0,97114.0,97414.0,97747.0,98104.0,98411.0,98705.0,98976.0,99265.0,99569.0,99935.0,100340.0,100730.0,101056.0,101373.0,101711.0,102100.0,102495.0,102899.0,103344.0,103767.0,104118.0,104372.0,104645.0,104979.0,105327.0,105609.0,105868.0,106143.0,106470.0,106813.0,107165.0,107535.0,107993.0,108531.0,109064.0,109505.0,109966.0,110507.0,111092.0,111588.0,112034.0,112473.0,112900.0,113338.0,113758.0,114171.0,114543.0,114945.0,115337.0,115700.0,116006.0,116344.0,116704.0,117062.0,117403.0,117714.0,118005.0,118274.0,118547.0,118849.0,119145.0,119450.0,119747.0,120059.0,120343.0,120631.0,120938.0,121302.0,121680.0,122053.0,122417.0,122752.0,123111.0,123465.0,123864.0,124267.0,124739.0,125204.0,125657.0,126019.0,126376.0,126696.0,127061.0,127437.0,127802.0,128171.0,128509.0,128867.0,129153.0,129450.0,129735.0,130067.0,130397.0,130790.0,131176.0,131561.0,131903.0,132196.0,132497.0,132764.0,133071.0,133350.0,133648.0,133968.0,134272.0,134505.0,134647.0,134771.0,134894.0,135016.0,135094.0,135167.0,135190.0,135134.0,135065.0,134975.0,134879.0,134789.0,134746.0,134580.0,134348.0,134047.0,133786.0,133458.0,133140.0,132913.0,132662.0,132268.0,131869.0,131494.0,131104.0,130757.0,130329.0,129928.0,129461.0,129089.0,128670.0,128172.0,127532.0,127009.0,126379.0,125665.0,124807.0,124039.0,123462.0,122992.0,122546.0,122078.0,121639.0,121293.0,121111.0,120929.0,120834.0,120738.0,120821.0,120756.0,120687.0,120507.0,120297.0,119860.0,119352.0,118774.0,118195.0,117558.0,116881.0,116319.0,115738.0,115244.0,114593.0,113972.0,113391.0,113031.0,112746.0,112471.0,112147.0,111869.0,111647.0,111365.0,111059.0,110857.0,110758.0,110627.0,110432.0,110278.0,110234.0,110284.0,110339.0,110375.0,110439.0,110637.0,110924.0,111168.0,111439.0,111784.0,112237.0,112644.0,113039.0,113335.0,113734.0,114082.0,114375.0,114398.0,114356.0,114311.0,114380.0,114512.0,114718.0,114966.0,115115.0,115323.0,115470.0,115775.0,116160.0,116719.0,117318.0,117857.0,118309.0,118775.0,119215.0,119654.0,120073.0,120476.0,120867.0,121234.0,121566.0,121977.0,122378.0,122896.0,123371.0,123805.0,124224.0,124688.0,125232.0,125804.0,126393.0,127035.0,127742.0,128491.0,129196.0,129839.0,130496.0,131150.0,131835.0,132445.0,133202.0,133995.0,134891.0,135670.0,136400.0,136888.0,137532.0,138254.0,139246.0,140173.0,141005.0,141786.0,142371.0,142897.0,143419.0,144159.0,144930.0,145767.0,146531.0,147298.0,147854.0,148485.0,149148.0,149886.0,150429.0,151029.0,151606.0,152205.0,152823.0,153547.0,154309.0,155094.0,155955.0,156844.0,157804.0,158806.0,160093.0
